"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_001MA","B19001_001EA","B19001_002E","B19001_002M","B19001_002MA","B19001_002EA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004M","B19001_004MA","B19001_004EA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008M","B19001_008MA","B19001_008EA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012M","B19001_012MA","B19001_012EA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014M","B19001_014MA","B19001_014EA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330326023","Block Group 3, Census Tract 326.02, King County, Washington","1447","142","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","14","null","22","null","26","29","null","null","0","12","null","null","0","12","null","null","29","null","35","null","54","null","47","null","28","32","null","null","394","131","null","null","169","98","null","null","170","null","89","null","340","null","126","null","223","null","94","null",
"1500000US530330326024","Block Group 4, Census Tract 326.02, King County, Washington","1164","114","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","30","null","33","null","0","12","null","null","0","12","null","null","0","12","null","null","28","null","31","null","10","null","17","null","48","72","null","null","132","74","null","null","132","64","null","null","129","null","65","null","219","null","121","null","436","null","111","null",
"1500000US530330327021","Block Group 1, Census Tract 327.02, King County, Washington","625","90","null","null","15","24","null","null","0","null","12","null","0","12","null","null","15","null","25","null","0","null","12","null","36","37","null","null","16","25","null","null","15","22","null","null","0","null","12","null","0","null","12","null","87","61","null","null","138","83","null","null","72","53","null","null","30","null","35","null","63","null","46","null","138","null","82","null",
"1500000US530330327022","Block Group 2, Census Tract 327.02, King County, Washington","469","91","null","null","0","12","null","null","0","null","12","null","16","27","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","15","null","25","null","0","null","12","null","44","42","null","null","142","79","null","null","46","44","null","null","77","null","48","null","112","null","89","null","17","null","27","null",
"1500000US530330327023","Block Group 3, Census Tract 327.02, King County, Washington","346","93","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","15","23","null","null","17","26","null","null","15","25","null","null","0","null","12","null","0","null","12","null","38","43","null","null","77","82","null","null","98","55","null","null","19","null","30","null","54","null","47","null","13","null","21","null",
"1500000US530330327024","Block Group 4, Census Tract 327.02, King County, Washington","358","104","null","null","0","12","null","null","44","null","70","null","0","12","null","null","14","null","23","null","29","null","34","null","0","12","null","null","38","62","null","null","0","12","null","null","0","null","12","null","12","null","20","null","32","38","null","null","65","51","null","null","16","27","null","null","95","null","82","null","0","null","12","null","13","null","21","null",
"1500000US530330327025","Block Group 5, Census Tract 327.02, King County, Washington","432","109","null","null","15","24","null","null","0","null","12","null","14","23","null","null","0","null","12","null","0","null","12","null","0","12","null","null","17","27","null","null","17","27","null","null","0","null","12","null","25","null","28","null","69","64","null","null","47","68","null","null","103","92","null","null","14","null","23","null","39","null","44","null","72","null","52","null",
"1500000US530330327026","Block Group 6, Census Tract 327.02, King County, Washington","279","71","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","13","22","null","null","13","22","null","null","0","null","12","null","14","null","23","null","13","21","null","null","87","49","null","null","42","41","null","null","15","null","23","null","38","null","32","null","44","null","35","null",
"1500000US530330327031","Block Group 1, Census Tract 327.03, King County, Washington","546","75","null","null","0","12","null","null","27","null","26","null","8","12","null","null","6","null","9","null","5","null","8","null","5","9","null","null","25","22","null","null","58","41","null","null","15","null","23","null","23","null","21","null","23","17","null","null","119","54","null","null","75","42","null","null","60","null","34","null","39","null","22","null","58","null","32","null",
"1500000US530330327032","Block Group 2, Census Tract 327.03, King County, Washington","307","69","null","null","0","12","null","null","0","null","12","null","18","25","null","null","14","null","23","null","9","null","15","null","14","22","null","null","4","7","null","null","15","23","null","null","11","null","15","null","34","null","30","null","18","19","null","null","61","31","null","null","59","45","null","null","11","null","14","null","24","null","21","null","15","null","17","null",
"1500000US530330327041","Block Group 1, Census Tract 327.04, King County, Washington","615","126","null","null","0","12","null","null","0","null","12","null","13","21","null","null","0","null","12","null","18","null","30","null","38","35","null","null","0","12","null","null","13","20","null","null","13","null","20","null","0","null","12","null","54","49","null","null","34","28","null","null","111","86","null","null","108","null","63","null","95","null","59","null","118","null","75","null",
"1500000US530330327042","Block Group 2, Census Tract 327.04, King County, Washington","681","110","null","null","20","22","null","null","69","null","86","null","24","27","null","null","0","null","12","null","0","null","12","null","0","12","null","null","36","41","null","null","12","18","null","null","46","null","68","null","0","null","12","null","46","56","null","null","18","30","null","null","109","64","null","null","86","null","76","null","113","null","66","null","102","null","58","null",
"1500000US530330327043","Block Group 3, Census Tract 327.04, King County, Washington","515","97","null","null","47","39","null","null","0","null","12","null","15","24","null","null","17","null","19","null","13","null","20","null","0","12","null","null","14","22","null","null","24","27","null","null","70","null","83","null","29","null","47","null","58","50","null","null","58","53","null","null","50","42","null","null","42","null","43","null","41","null","42","null","37","null","36","null",
"1500000US530330327044","Block Group 4, Census Tract 327.04, King County, Washington","633","132","null","null","118","95","null","null","38","null","32","null","97","65","null","null","14","null","24","null","52","null","64","null","12","20","null","null","38","58","null","null","12","19","null","null","144","null","116","null","17","null","22","null","29","28","null","null","12","18","null","null","17","27","null","null","10","null","23","null","23","null","21","null","0","null","12","null",
