"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330322124","Block Group 4, Census Tract 322.12, King County, Washington","2757","null","480","null","1602","388","null","null","39","null","45","null","0","null","12","null","746","360","null","null","0","12","null","null","48","null","78","null","322","null","257","null","85","null","120","null","237","null","216","null",
"1500000US530330322131","Block Group 1, Census Tract 322.13, King County, Washington","1091","null","313","null","777","230","null","null","154","null","232","null","0","null","12","null","104","78","null","null","0","12","null","null","0","null","12","null","56","null","53","null","0","null","12","null","56","null","53","null",
"1500000US530330322132","Block Group 2, Census Tract 322.13, King County, Washington","1265","null","222","null","874","230","null","null","2","null","4","null","1","null","4","null","380","150","null","null","0","12","null","null","1","null","3","null","7","null","11","null","0","null","12","null","7","null","11","null",
"1500000US530330322133","Block Group 3, Census Tract 322.13, King County, Washington","1981","null","237","null","1424","237","null","null","0","null","12","null","8","null","12","null","515","144","null","null","0","12","null","null","0","null","12","null","34","null","35","null","0","null","12","null","34","null","35","null",
"1500000US530330322141","Block Group 1, Census Tract 322.14, King County, Washington","2008","null","306","null","1083","253","null","null","21","null","23","null","0","null","12","null","844","276","null","null","8","16","null","null","0","null","12","null","52","null","50","null","0","null","12","null","52","null","50","null",
"1500000US530330322142","Block Group 2, Census Tract 322.14, King County, Washington","2679","null","280","null","1442","242","null","null","30","null","33","null","0","null","12","null","1105","274","null","null","15","23","null","null","0","null","12","null","87","null","62","null","0","null","12","null","87","null","62","null",
"1500000US530330322143","Block Group 3, Census Tract 322.14, King County, Washington","2019","null","230","null","1080","241","null","null","1","null","5","null","0","null","12","null","872","273","null","null","0","12","null","null","0","null","12","null","66","null","60","null","10","null","16","null","56","null","55","null",
"1500000US530330322151","Block Group 1, Census Tract 322.15, King County, Washington","1993","null","254","null","980","232","null","null","13","null","20","null","0","null","12","null","947","245","null","null","0","12","null","null","0","null","12","null","53","null","39","null","0","null","12","null","53","null","39","null",
"1500000US530330322152","Block Group 2, Census Tract 322.15, King County, Washington","3041","null","274","null","1812","250","null","null","0","null","12","null","0","null","12","null","1131","258","null","null","0","12","null","null","12","null","18","null","86","null","74","null","0","null","12","null","86","null","74","null",
"1500000US530330323071","Block Group 1, Census Tract 323.07, King County, Washington","1609","null","352","null","1228","254","null","null","0","null","12","null","0","null","12","null","154","125","null","null","0","12","null","null","0","null","12","null","227","null","204","null","0","null","12","null","227","null","204","null",
"1500000US530330323072","Block Group 2, Census Tract 323.07, King County, Washington","1217","null","246","null","1104","225","null","null","43","null","67","null","0","null","12","null","28","44","null","null","0","12","null","null","16","null","26","null","26","null","23","null","0","null","12","null","26","null","23","null",
"1500000US530330323073","Block Group 3, Census Tract 323.07, King County, Washington","1099","null","245","null","947","233","null","null","0","null","12","null","0","null","12","null","152","143","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330323074","Block Group 4, Census Tract 323.07, King County, Washington","1246","null","361","null","1220","362","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","26","null","42","null","0","null","12","null","26","null","42","null",
"1500000US530330323075","Block Group 5, Census Tract 323.07, King County, Washington","922","null","284","null","859","281","null","null","0","null","12","null","0","null","12","null","12","19","null","null","0","12","null","null","0","null","12","null","51","null","78","null","0","null","12","null","51","null","78","null",
"1500000US530330323091","Block Group 1, Census Tract 323.09, King County, Washington","1746","null","295","null","880","207","null","null","0","null","12","null","22","null","37","null","608","216","null","null","0","12","null","null","75","null","85","null","161","null","140","null","50","null","81","null","111","null","115","null",
"1500000US530330323092","Block Group 2, Census Tract 323.09, King County, Washington","4413","null","434","null","2326","381","null","null","147","null","114","null","0","null","12","null","1602","388","null","null","0","12","null","null","42","null","46","null","296","null","172","null","97","null","130","null","199","null","125","null",
"1500000US530330323093","Block Group 3, Census Tract 323.09, King County, Washington","2090","null","408","null","1077","335","null","null","32","null","46","null","0","null","12","null","789","298","null","null","0","12","null","null","0","null","12","null","192","null","153","null","8","null","15","null","184","null","151","null",
"1500000US530330323111","Block Group 1, Census Tract 323.11, King County, Washington","1143","null","182","null","974","183","null","null","81","null","126","null","0","null","12","null","53","49","null","null","0","12","null","null","0","null","12","null","35","null","56","null","0","null","12","null","35","null","56","null",
"1500000US530330323112","Block Group 2, Census Tract 323.11, King County, Washington","1918","null","496","null","1574","412","null","null","0","null","12","null","0","null","12","null","71","89","null","null","0","12","null","null","19","null","30","null","254","null","276","null","0","null","12","null","254","null","276","null",
"1500000US530330323113","Block Group 3, Census Tract 323.11, King County, Washington","1258","null","213","null","1089","225","null","null","25","null","40","null","0","null","12","null","127","99","null","null","0","12","null","null","0","null","12","null","17","null","27","null","0","null","12","null","17","null","27","null",
"1500000US530330323114","Block Group 4, Census Tract 323.11, King County, Washington","1470","null","331","null","1254","247","null","null","0","null","12","null","0","null","12","null","17","26","null","null","0","12","null","null","0","null","12","null","199","null","170","null","82","null","134","null","117","null","104","null",
"1500000US530330323115","Block Group 5, Census Tract 323.11, King County, Washington","941","null","194","null","941","194","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330323131","Block Group 1, Census Tract 323.13, King County, Washington","953","null","188","null","601","195","null","null","43","null","63","null","0","null","12","null","264","116","null","null","0","12","null","null","15","null","24","null","30","null","46","null","0","null","12","null","30","null","46","null",
"1500000US530330323132","Block Group 2, Census Tract 323.13, King County, Washington","1225","null","252","null","827","219","null","null","35","null","37","null","0","null","12","null","334","196","null","null","0","12","null","null","16","null","27","null","13","null","21","null","0","null","12","null","13","null","21","null",
"1500000US530330323133","Block Group 3, Census Tract 323.13, King County, Washington","853","null","216","null","301","214","null","null","45","null","71","null","0","null","12","null","477","163","null","null","0","12","null","null","0","null","12","null","30","null","44","null","0","null","12","null","30","null","44","null",
"1500000US530330323134","Block Group 4, Census Tract 323.13, King County, Washington","3520","null","440","null","765","355","null","null","67","null","86","null","0","null","12","null","2410","534","null","null","0","12","null","null","43","null","72","null","235","null","187","null","90","null","148","null","145","null","119","null",
"1500000US530330323151","Block Group 1, Census Tract 323.15, King County, Washington","1745","null","232","null","1443","193","null","null","25","null","29","null","0","null","12","null","205","122","null","null","0","12","null","null","0","null","12","null","72","null","84","null","0","null","12","null","72","null","84","null",
